0.000043,-0.000067,9.800067,0.000000,-0.000000,-0.000000
0.000111,-0.000026,9.800018,0.000000,-0.000000,-0.000000
0.000026,-0.000031,9.800011,0.000000,-0.000000,-0.000000
0.000031,0.000025,9.800036,0.000000,-0.000000,-0.000000
-0.000040,0.000010,9.799976,0.000000,-0.000000,-0.000000
0.000076,-0.000028,9.800110,0.000000,-0.000000,-0.000000
-0.000036,-0.000010,9.800037,0.000000,-0.000000,-0.000000
-0.000092,-0.000041,9.799977,0.000000,-0.000000,-0.000000
0.000003,-0.000047,9.800049,0.000000,-0.000000,-0.000000
0.000002,0.000015,9.800074,0.000000,-0.000000,-0.000000
0.000016,-0.000046,9.799938,0.000000,-0.000000,-0.000000
-0.000050,0.000074,9.800055,0.000000,-0.000000,-0.000000
0.000068,0.000028,9.799984,0.000000,-0.000000,-0.000000
0.000045,-0.000007,9.799922,0.000000,-0.000000,-0.000000
0.000004,0.000006,9.799993,0.000000,-0.000000,-0.000000
0.000028,-0.000030,9.800055,0.000000,-0.000000,-0.000000
-0.000060,-0.000065,9.799987,0.000000,-0.000000,-0.000000
0.000027,0.000087,9.799996,-0.000000,0.000000,-0.000000
-0.000044,0.000004,9.799985,0.000000,-0.000000,-0.000000
-0.000024,-0.000059,9.800016,0.000000,-0.000000,-0.000000
-0.000011,0.000031,9.800019,0.000000,-0.000000,-0.000000
-0.000058,0.000024,9.800025,0.000000,-0.000000,-0.000000
-0.000014,-0.000039,9.799986,0.000000,-0.000000,-0.000000
-0.000083,0.000021,9.799957,0.000000,-0.000000,-0.000000
-0.000004,0.000060,9.800029,0.000000,-0.000000,-0.000000
0.000037,-0.000012,9.800028,0.000000,-0.000000,-0.000000
-0.000075,-0.000162,9.799965,0.000000,-0.000000,-0.000000
0.000052,-0.000049,9.799985,0.000000,-0.000000,-0.000000
-0.000067,-0.000041,9.800036,0.000000,-0.000000,-0.000000
-0.000041,0.000109,9.800034,0.000000,-0.000000,-0.000000
0.000035,-0.000062,9.800008,0.000000,-0.000000,-0.000000
0.000041,0.000015,9.800078,0.000000,-0.000000,-0.000000
-0.000066,0.000049,9.800087,0.000000,-0.000000,-0.000000
0.000082,-0.000091,9.800099,0.000000,-0.000000,-0.000000
0.000031,-0.000059,9.800036,0.000000,-0.000000,-0.000000
-0.000056,-0.000020,9.800010,0.000000,-0.000000,-0.000000
-0.000019,-0.000012,9.799976,0.000000,-0.000000,-0.000000
-0.000026,0.000000,9.799986,-0.000000,0.000000,-0.000000
-0.000031,-0.000046,9.799959,-0.000000,0.000000,-0.000000
0.000092,0.000025,9.799991,-0.000000,0.000000,-0.000000
-0.000030,-0.000002,9.799974,-0.000000,0.000000,-0.000000
0.000002,0.000031,9.800048,-0.000000,0.000000,-0.000000
-0.000051,0.000053,9.799996,-0.000000,0.000000,-0.000000
0.000081,-0.000035,9.800000,-0.000000,0.000000,-0.000000
0.000030,-0.000072,9.800023,-0.000000,0.000000,-0.000000
0.000097,0.000031,9.799970,-0.000000,0.000000,-0.000000
-0.000112,0.000041,9.800112,-0.000000,0.000000,-0.000000
-0.000016,-0.000051,9.800051,-0.000000,0.000000,-0.000000
-0.000044,-0.000043,9.800047,-0.000000,0.000000,-0.000000
-0.000013,-0.000037,9.800073,-0.000000,0.000000,-0.000000
0.000094,0.000043,9.800133,-0.000000,0.000000,-0.000000
0.000029,-0.000064,9.800028,-0.000000,0.000000,-0.000000
0.000005,0.000103,9.799882,-0.000000,0.000000,-0.000000
0.000014,0.000037,9.800019,0.000000,-0.000000,-0.000000
0.000007,-0.000062,9.799986,-0.000000,0.000000,-0.000000
-0.000010,-0.000025,9.800017,-0.000000,0.000000,-0.000000
-0.000120,-0.000049,9.799999,-0.000000,0.000000,-0.000000
-0.000015,0.000050,9.800072,0.000000,-0.000000,-0.000000
-0.000041,-0.000106,9.800034,-0.000000,0.000000,-0.000000
0.000056,0.000051,9.800050,-0.000000,0.000000,-0.000000
0.000016,0.000103,9.799897,-0.000000,0.000000,-0.000000
0.000002,0.000055,9.799961,-0.000000,0.000000,-0.000000
-0.000006,-0.000002,9.800072,-0.000000,0.000000,-0.000000
-0.000022,-0.000022,9.799999,-0.000000,0.000000,-0.000000
-0.000115,-0.000002,9.799958,-0.000000,0.000000,-0.000000
0.000020,-0.000006,9.799996,-0.000000,0.000000,-0.000000
-0.000038,-0.000039,9.800050,-0.000000,0.000000,-0.000000
0.000010,0.000072,9.800032,-0.000000,0.000000,-0.000000
-0.000054,-0.000013,9.799973,-0.000000,0.000000,-0.000000
0.000032,0.000046,9.800032,-0.000000,0.000000,-0.000000
0.000055,-0.000209,9.799969,-0.000000,0.000000,-0.000000
0.000016,0.000027,9.800068,-0.000000,0.000000,-0.000000
0.000007,-0.000017,9.799930,-0.000000,0.000000,-0.000000
-0.000039,0.000004,9.799918,-0.000000,0.000000,-0.000000
-0.000018,0.000091,9.800052,-0.000000,0.000000,-0.000000
0.000014,0.000007,9.800007,-0.000000,0.000000,-0.000000
0.000037,-0.000012,9.799938,-0.000000,0.000000,-0.000000
-0.000050,0.000026,9.800061,-0.000000,0.000000,-0.000000
0.000004,-0.000025,9.800002,-0.000000,0.000000,-0.000000
0.000066,-0.000012,9.800007,-0.000000,0.000000,-0.000000
-0.000021,0.000091,9.800101,-0.000000,0.000000,-0.000000
-0.000029,-0.000017,9.800009,-0.000000,0.000000,-0.000000
0.000068,-0.000011,9.800061,-0.000000,0.000000,-0.000000
-0.000028,0.000052,9.799959,-0.000000,0.000000,-0.000000
0.000034,0.000002,9.800040,-0.000000,0.000000,-0.000000
-0.000017,-0.000046,9.800023,-0.000000,0.000000,-0.000000
-0.000081,0.000066,9.800038,-0.000000,0.000000,-0.000000
-0.000046,-0.000048,9.800018,-0.000000,0.000000,-0.000000
0.000093,0.000051,9.800058,-0.000000,0.000000,-0.000000
0.000029,-0.000084,9.800045,-0.000000,0.000000,-0.000000
0.000010,0.000028,9.800062,-0.000000,0.000000,-0.000000
-0.000043,-0.000011,9.799957,-0.000000,0.000000,-0.000000
0.000078,0.000054,9.800004,-0.000000,0.000000,-0.000000
0.000024,-0.000030,9.799984,-0.000000,0.000000,-0.000000
-0.000080,-0.000049,9.800105,-0.000000,0.000000,-0.000000
0.000003,-0.000015,9.799965,0.000000,-0.000000,-0.000000
-0.000026,0.000012,9.799920,-0.000000,0.000000,-0.000000
-0.000026,0.000016,9.800007,-0.000000,0.000000,-0.000000
0.000097,-0.000023,9.800061,-0.000000,0.000000,-0.000000
-0.000000,0.000068,9.799995,-0.000000,0.000000,-0.000000
0.000024,0.000017,9.800001,-0.000000,0.000000,-0.000000
0.000010,0.000072,9.799920,-0.000000,0.000000,-0.000000
0.000057,0.000031,9.800025,-0.000000,0.000000,-0.000000
0.000025,0.000051,9.799945,-0.000000,0.000000,-0.000000
0.000007,-0.000144,9.800025,-0.000000,0.000000,-0.000000
0.000002,-0.000015,9.800103,-0.000000,0.000000,-0.000000
-0.000034,-0.000009,9.800057,0.000000,-0.000000,-0.000000
-0.000075,0.000043,9.800031,-0.000000,0.000000,-0.000000
-0.000016,-0.000017,9.800080,-0.000000,0.000000,-0.000000
-0.000060,-0.000047,9.799951,-0.000000,0.000000,-0.000000
0.000009,0.000023,9.799976,-0.000000,0.000000,-0.000000
-0.000069,-0.000094,9.799918,-0.000000,0.000000,-0.000000
0.000133,0.000027,9.799992,-0.000000,0.000000,-0.000000
0.000003,0.000013,9.799970,-0.000000,0.000000,-0.000000
0.000042,-0.000024,9.799922,-0.000000,0.000000,-0.000000
0.000064,-0.000024,9.799975,0.000000,-0.000000,-0.000000
-0.000043,0.000118,9.799925,0.000000,-0.000000,-0.000000
-0.000069,-0.000050,9.799971,-0.000000,0.000000,-0.000000
0.000041,0.000083,9.800076,-0.000000,0.000000,-0.000000
0.000026,-0.000007,9.799982,-0.000000,0.000000,-0.000000
0.000021,-0.000063,9.799874,-0.000000,0.000000,-0.000000
-0.000032,0.000063,9.799981,-0.000000,0.000000,-0.000000
0.000003,0.000101,9.799971,-0.000000,0.000000,-0.000000
-0.000039,0.000000,9.799994,-0.000000,0.000000,-0.000000
-0.000064,0.000012,9.800041,-0.000000,0.000000,-0.000000
-0.000023,-0.000003,9.799928,-0.000000,0.000000,-0.000000
0.000057,-0.000039,9.799945,0.000000,-0.000000,-0.000000
-0.000017,-0.000060,9.799978,-0.000000,0.000000,-0.000000
-0.000024,0.000104,9.799968,-0.000000,0.000000,-0.000000
-0.000012,-0.000070,9.799994,-0.000000,0.000000,-0.000000
-0.000013,-0.000053,9.799971,-0.000000,0.000000,-0.000000
-0.000010,0.000034,9.799941,-0.000000,0.000000,-0.000000
0.000013,0.000038,9.800048,-0.000000,0.000000,-0.000000
-0.000034,0.000012,9.800059,-0.000000,0.000000,-0.000000
0.000021,0.000175,9.800022,-0.000000,0.000000,-0.000000
-0.000022,-0.000030,9.800010,-0.000000,0.000000,-0.000000
0.000000,0.000054,9.800049,-0.000000,0.000000,-0.000000
0.000008,-0.000056,9.799949,-0.000000,0.000000,-0.000000
0.000045,0.000005,9.800012,-0.000000,0.000000,-0.000000
0.000014,-0.000040,9.800008,-0.000000,0.000000,-0.000000
-0.000016,0.000011,9.800010,-0.000000,0.000000,-0.000000
0.000024,0.000058,9.800061,-0.000000,0.000000,-0.000000
-0.000013,-0.000018,9.800015,-0.000000,0.000000,-0.000000
0.000055,-0.000026,9.800037,-0.000000,0.000000,-0.000000
0.000030,0.000080,9.799949,-0.000000,0.000000,-0.000000
0.000051,-0.000020,9.800089,-0.000000,0.000000,-0.000000
0.000072,0.000033,9.800037,-0.000000,0.000000,-0.000000
0.000013,0.000015,9.800057,-0.000000,0.000000,-0.000000
0.000024,-0.000015,9.799989,-0.000000,0.000000,-0.000000
-0.000034,0.000043,9.800038,-0.000000,0.000000,-0.000000
0.000073,-0.000013,9.800010,-0.000000,0.000000,-0.000000
0.000003,-0.000008,9.800011,-0.000000,0.000000,-0.000000
-0.000010,-0.000031,9.799978,-0.000000,0.000000,-0.000000
-0.000027,0.000022,9.799967,-0.000000,0.000000,-0.000000
-0.000018,-0.000013,9.800067,-0.000000,0.000000,-0.000000
0.000048,0.000067,9.800000,-0.000000,0.000000,-0.000000
0.000020,0.000030,9.800067,-0.000000,0.000000,-0.000000
0.000033,-0.000006,9.799997,-0.000000,0.000000,-0.000000
0.000012,-0.000022,9.800029,-0.000000,0.000000,-0.000000
0.000053,0.000038,9.800026,-0.000000,0.000000,-0.000000
0.000017,0.000029,9.800035,-0.000000,0.000000,-0.000000
0.000034,0.000026,9.800006,-0.000000,0.000000,-0.000000
-0.000049,0.000085,9.799967,-0.000000,0.000000,-0.000000
-0.000003,0.000033,9.800017,-0.000000,0.000000,-0.000000
